task_id,language,objective,prompt_detail,correctness_before,correctness_after,runtime_before_mean_ms,runtime_after_mean_ms,memory_before_mean,memory_after_mean,runtime_improvement_ratio,memory_improvement_ratio,compile_error,test_error,timeout,compile_error_before,compile_error_after,test_error_before,test_error_after,timeout_before,timeout_after,runtime_before_std_ms,runtime_after_std_ms,runtime_before_cv,runtime_after_cv,memory_before_std,memory_after_std,memory_before_cv,memory_after_cv,baseline_code_path,raw_response_path,raw_response_json_path,cleaned_code_path,prompt_path,signature_valid,model_name,from_cache
78,cpp,balanced,minimal,1,1,43.82878914475441,45.40969682857394,3065856.0,3020390.4,0.9651856807195253,1.015052888527258,0,0,0,0,0,0,0,0,0,1.5921417755341178,1.3358815818057457,0.03632639200402531,0.029418421066514266,63550.36363564116,57836.00991923438,0.020728424177665603,0.019148521303482616,generated_code/baseline/cpp/78.cpp,results/raw_responses/balanced/minimal/cpp/78.txt,results/raw_responses/balanced/minimal/cpp/78.json,generated_code/optimized/balanced/minimal/cpp/78.cpp,prompts/balanced/minimal/cpp/78.txt,1,gpt-5.4,1
78,cpp,balanced,detailed,1,1,43.82878914475441,44.78106154128909,3065856.0,3023257.6,0.9787349302638423,1.0140902316759246,0,0,0,0,0,0,0,0,0,1.5921417755341178,1.5650995883685572,0.03632639200402531,0.03495003321717825,63550.36363564116,76567.08503615201,0.020728424177665603,0.02532602085781642,generated_code/baseline/cpp/78.cpp,results/raw_responses/balanced/detailed/cpp/78.txt,results/raw_responses/balanced/detailed/cpp/78.json,generated_code/optimized/balanced/detailed/cpp/78.cpp,prompts/balanced/detailed/cpp/78.txt,1,gpt-5.4,1
79,cpp,runtime,minimal,1,1,43.902868358418345,44.03481762856245,3025305.6,2993766.4,0.9970035240918423,1.010534956902449,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.3420061993504542,0.027400842626506803,0.03047602491897194,47696.86037466198,60705.919819697614,0.015765964395352976,0.020277440424108447,generated_code/baseline/cpp/79.cpp,results/raw_responses/runtime/minimal/cpp/79.txt,results/raw_responses/runtime/minimal/cpp/79.json,generated_code/optimized/runtime/minimal/cpp/79.cpp,prompts/runtime/minimal/cpp/79.txt,1,gpt-5.4,1
79,cpp,runtime,detailed,1,1,43.902868358418345,44.24299453385174,3025305.6,2962227.2,0.9923123156780639,1.0212942477876106,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.3306240064092028,0.027400842626506803,0.030075360414202962,47696.86037466198,57823.11592511155,0.015765964395352976,0.01952014886809207,generated_code/baseline/cpp/79.cpp,results/raw_responses/runtime/detailed/cpp/79.txt,results/raw_responses/runtime/detailed/cpp/79.json,generated_code/optimized/runtime/detailed/cpp/79.cpp,prompts/runtime/detailed/cpp/79.txt,1,gpt-5.4,1
79,cpp,memory,minimal,1,1,43.902868358418345,44.36098807491362,3025305.6,2977792.0,0.9896729145049331,1.01595598349381,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.4129124079982185,0.027400842626506803,0.03185033673308165,47696.86037466198,74131.43940026766,0.015765964395352976,0.0248947674653796,generated_code/baseline/cpp/79.cpp,results/raw_responses/memory/minimal/cpp/79.txt,results/raw_responses/memory/minimal/cpp/79.json,generated_code/optimized/memory/minimal/cpp/79.cpp,prompts/memory/minimal/cpp/79.txt,1,gpt-5.4,1
79,cpp,memory,detailed,1,1,43.902868358418345,44.787992257624865,3025305.6,2999500.8,0.9802374731576445,1.0086030315444492,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.8303997377823662,0.027400842626506803,0.040868090876986174,47696.86037466198,78836.62140119626,0.015765964395352976,0.026283247332754923,generated_code/baseline/cpp/79.cpp,results/raw_responses/memory/detailed/cpp/79.txt,results/raw_responses/memory/detailed/cpp/79.json,generated_code/optimized/memory/detailed/cpp/79.cpp,prompts/memory/detailed/cpp/79.txt,1,gpt-5.4,1
79,cpp,balanced,minimal,1,1,43.902868358418345,45.127947768196464,3025305.6,2972876.8,0.9728531991733628,1.0176357123174429,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.83337121629567,0.027400842626506803,0.040626071136957896,47696.86037466198,67187.71900479036,0.015765964395352976,0.022600236580537197,generated_code/baseline/cpp/79.cpp,results/raw_responses/balanced/minimal/cpp/79.txt,results/raw_responses/balanced/minimal/cpp/79.json,generated_code/optimized/balanced/minimal/cpp/79.cpp,prompts/balanced/minimal/cpp/79.txt,1,gpt-5.4,1
79,cpp,balanced,detailed,1,1,43.902868358418345,45.12954978272319,3025305.6,2914713.6,0.9728186647061468,1.0379426644182124,0,0,0,0,0,0,0,0,0,1.2029755867412661,1.9830943220560893,0.027400842626506803,0.04394225804608561,47696.86037466198,48124.85285218485,0.015765964395352976,0.016511005696129063,generated_code/baseline/cpp/79.cpp,results/raw_responses/balanced/detailed/cpp/79.txt,results/raw_responses/balanced/detailed/cpp/79.json,generated_code/optimized/balanced/detailed/cpp/79.cpp,prompts/balanced/detailed/cpp/79.txt,1,gpt-5.4,1
80,cpp,runtime,minimal,1,1,45.30087932944298,44.194660102948546,2981888.0,3064217.6,1.0250306083114469,0.9731319342333913,0,0,0,0,0,0,0,0,0,1.9266399290022684,1.4485479296705084,0.042529857201912255,0.03277653739832395,66468.0390363168,64111.087235273815,0.02229058872644338,0.020922498204851318,generated_code/baseline/cpp/80.cpp,results/raw_responses/runtime/minimal/cpp/80.txt,results/raw_responses/runtime/minimal/cpp/80.json,generated_code/optimized/runtime/minimal/cpp/80.cpp,prompts/runtime/minimal/cpp/80.txt,1,gpt-5.4,1
80,cpp,runtime,detailed,1,1,45.30087932944298,43.884359346702695,2981888.0,3054796.8,1.032278470138968,0.9761330115312417,0,0,0,0,0,0,0,0,0,1.9266399290022684,0.9928023413995124,0.042529857201912255,0.022623147658508723,66468.0390363168,78165.78049362636,0.02229058872644338,0.025587882144444553,generated_code/baseline/cpp/80.cpp,results/raw_responses/runtime/detailed/cpp/80.txt,results/raw_responses/runtime/detailed/cpp/80.json,generated_code/optimized/runtime/detailed/cpp/80.cpp,prompts/runtime/detailed/cpp/80.txt,1,gpt-5.4,1
80,cpp,memory,minimal,1,1,45.30087932944298,44.32725636288524,2981888.0,3047833.6,1.0219644310621703,0.9783631232361242,0,0,0,0,0,0,0,0,0,1.9266399290022684,1.3621526007329294,0.042529857201912255,0.030729458858939126,66468.0390363168,81861.95276765228,0.02229058872644338,0.026859062373894783,generated_code/baseline/cpp/80.cpp,results/raw_responses/memory/minimal/cpp/80.txt,results/raw_responses/memory/minimal/cpp/80.json,generated_code/optimized/memory/minimal/cpp/80.cpp,prompts/memory/minimal/cpp/80.txt,1,gpt-5.4,1
80,cpp,memory,detailed,1,1,45.30087932944298,44.28788949735463,2981888.0,2998681.6,1.022872840489472,0.9943996721759322,0,0,0,0,0,0,0,0,0,1.9266399290022684,1.4743790373545955,0.042529857201912255,0.03329079470907419,66468.0390363168,60150.64286568811,0.02229058872644338,0.020059029563421506,generated_code/baseline/cpp/80.cpp,results/raw_responses/memory/detailed/cpp/80.txt,results/raw_responses/memory/detailed/cpp/80.json,generated_code/optimized/memory/detailed/cpp/80.cpp,prompts/memory/detailed/cpp/80.txt,1,gpt-5.4,1
80,cpp,balanced,minimal,1,1,45.30087932944298,45.108217373490334,2981888.0,3035136.0,1.0042711055140447,0.9824561403508771,0,0,0,0,0,0,0,0,0,1.9266399290022684,1.5723178607929427,0.042529857201912255,0.03485657275645255,66468.0390363168,78527.44072969368,0.02229058872644338,0.025872791443182015,generated_code/baseline/cpp/80.cpp,results/raw_responses/balanced/minimal/cpp/80.txt,results/raw_responses/balanced/minimal/cpp/80.json,generated_code/optimized/balanced/minimal/cpp/80.cpp,prompts/balanced/minimal/cpp/80.txt,1,gpt-5.4,1
80,cpp,balanced,detailed,1,1,45.30087932944298,45.43509278446436,2981888.0,3035136.0,0.9970460398164461,0.9824561403508771,0,0,0,0,0,0,0,0,0,1.9266399290022684,1.7056704715240563,0.042529857201912255,0.03754081629403598,66468.0390363168,83318.90033946546,0.02229058872644338,0.027451455334939014,generated_code/baseline/cpp/80.cpp,results/raw_responses/balanced/detailed/cpp/80.txt,results/raw_responses/balanced/detailed/cpp/80.json,generated_code/optimized/balanced/detailed/cpp/80.cpp,prompts/balanced/detailed/cpp/80.txt,1,gpt-5.4,1
81,cpp,runtime,minimal,1,1,45.589530281722546,46.930565033107996,4064460.8,3568844.8,0.9714251309260948,1.1388729484678066,0,0,0,0,0,0,0,0,0,1.9753268443942633,2.355164887861234,0.04332851933739265,0.050184030092110365,100591.807800746,85832.67660175943,0.024749115011945988,0.024050548962442814,generated_code/baseline/cpp/81.cpp,results/raw_responses/runtime/minimal/cpp/81.txt,results/raw_responses/runtime/minimal/cpp/81.json,generated_code/optimized/runtime/minimal/cpp/81.cpp,prompts/runtime/minimal/cpp/81.txt,1,gpt-5.4,1
81,cpp,runtime,detailed,1,1,45.589530281722546,46.08289799652994,4064460.8,3534848.0,0.9892939086677114,1.1498261877172653,0,0,0,0,0,0,0,0,0,1.9753268443942633,1.7840230005568118,0.04332851933739265,0.03871334221843317,100591.807800746,65876.44904415133,0.024749115011945988,0.018636289041042593,generated_code/baseline/cpp/81.cpp,results/raw_responses/runtime/detailed/cpp/81.txt,results/raw_responses/runtime/detailed/cpp/81.json,generated_code/optimized/runtime/detailed/cpp/81.cpp,prompts/runtime/detailed/cpp/81.txt,1,gpt-5.4,1
81,cpp,memory,minimal,1,1,45.589530281722546,45.66448554396629,4064460.8,3538124.8,0.9983585654945881,1.1487612873350312,0,0,0,0,0,0,0,0,0,1.9753268443942633,1.8757853102355522,0.04332851933739265,0.04107755267339045,100591.807800746,99394.01609173685,0.024749115011945988,0.028092286651883184,generated_code/baseline/cpp/81.cpp,results/raw_responses/memory/minimal/cpp/81.txt,results/raw_responses/memory/minimal/cpp/81.json,generated_code/optimized/memory/minimal/cpp/81.cpp,prompts/memory/minimal/cpp/81.txt,1,gpt-5.4,1
81,cpp,memory,detailed,1,1,45.589530281722546,45.33971445634961,4064460.8,3552460.8,1.0055098676374206,1.144125446788885,0,0,0,0,0,0,0,0,0,1.9753268443942633,1.7251662632681535,0.04332851933739265,0.03804978227044287,100591.807800746,73068.9357506549,0.024749115011945988,0.020568541037991158,generated_code/baseline/cpp/81.cpp,results/raw_responses/memory/detailed/cpp/81.txt,results/raw_responses/memory/detailed/cpp/81.json,generated_code/optimized/memory/detailed/cpp/81.cpp,prompts/memory/detailed/cpp/81.txt,1,gpt-5.4,1
81,cpp,balanced,minimal,1,1,45.589530281722546,45.57404215447605,4064460.8,3608576.0,1.000339845370617,1.12633371169126,0,0,0,0,0,0,0,0,0,1.9753268443942633,1.6477097197909292,0.04332851933739265,0.03615456610598451,100591.807800746,59825.90921443095,0.024749115011945988,0.016578813696713313,generated_code/baseline/cpp/81.cpp,results/raw_responses/balanced/minimal/cpp/81.txt,results/raw_responses/balanced/minimal/cpp/81.json,generated_code/optimized/balanced/minimal/cpp/81.cpp,prompts/balanced/minimal/cpp/81.txt,1,gpt-5.4,1
81,cpp,balanced,detailed,1,1,45.589530281722546,45.40162761695683,4064460.8,3590144.0,1.0041386768410818,1.1321163719338276,0,0,0,0,0,0,0,0,0,1.9753268443942633,1.788369123006934,0.04332851933739265,0.039389978220494566,100591.807800746,104842.13219248579,0.024749115011945988,0.02920276517947074,generated_code/baseline/cpp/81.cpp,results/raw_responses/balanced/detailed/cpp/81.txt,results/raw_responses/balanced/detailed/cpp/81.json,generated_code/optimized/balanced/detailed/cpp/81.cpp,prompts/balanced/detailed/cpp/81.txt,1,gpt-5.4,1
82,cpp,runtime,minimal,1,1,45.407110592350364,46.44951708614826,3064217.6,3103948.8,0.9775582921160497,0.9871997888624968,0,0,0,0,0,0,0,0,0,1.862576089911334,1.5204835438628115,0.04101948055301097,0.03273410875387197,60705.919819697614,74427.57483740672,0.019811230057453364,0.023978351330217407,generated_code/baseline/cpp/82.cpp,results/raw_responses/runtime/minimal/cpp/82.txt,results/raw_responses/runtime/minimal/cpp/82.json,generated_code/optimized/runtime/minimal/cpp/82.cpp,prompts/runtime/minimal/cpp/82.txt,1,gpt-5.4,1
82,cpp,runtime,detailed,1,1,45.407110592350364,46.34353928267956,3064217.6,3069952.0,0.979793759716596,0.9981320880587058,0,0,0,0,0,0,0,0,0,1.862576089911334,1.574074122014886,0.04101948055301097,0.0339653411538894,60705.919819697614,75087.12701625729,0.019811230057453364,0.02445872997892387,generated_code/baseline/cpp/82.cpp,results/raw_responses/runtime/detailed/cpp/82.txt,results/raw_responses/runtime/detailed/cpp/82.json,generated_code/optimized/runtime/detailed/cpp/82.cpp,prompts/runtime/detailed/cpp/82.txt,1,gpt-5.4,1
82,cpp,memory,minimal,1,1,45.407110592350364,46.7122052796185,3064217.6,3084288.0,0.9720609489649255,0.9934926958831342,0,0,0,0,0,0,0,0,0,1.862576089911334,1.6267203555001475,0.04101948055301097,0.03482431081475657,60705.919819697614,66803.73833850917,0.019811230057453364,0.021659371089375948,generated_code/baseline/cpp/82.cpp,results/raw_responses/memory/minimal/cpp/82.txt,results/raw_responses/memory/minimal/cpp/82.json,generated_code/optimized/memory/minimal/cpp/82.cpp,prompts/memory/minimal/cpp/82.txt,1,gpt-5.4,1
82,cpp,memory,detailed,1,1,45.407110592350364,45.67042258568108,3064217.6,3083059.2,0.9942345181318013,0.993888667463797,0,0,0,0,0,0,0,0,0,1.862576089911334,1.7414687382647416,0.04101948055301097,0.03813121577751154,60705.919819697614,72118.81428248188,0.019811230057453364,0.02339196544863033,generated_code/baseline/cpp/82.cpp,results/raw_responses/memory/detailed/cpp/82.txt,results/raw_responses/memory/detailed/cpp/82.json,generated_code/optimized/memory/detailed/cpp/82.cpp,prompts/memory/detailed/cpp/82.txt,1,gpt-5.4,1
82,cpp,balanced,minimal,1,1,45.407110592350364,45.69430695846677,3064217.6,3104768.0,0.9937148326513093,0.9869393139841689,0,0,0,0,0,0,0,0,0,1.862576089911334,1.5317092799064906,0.04101948055301097,0.033520790266032864,60705.919819697614,69215.80192091655,0.019811230057453364,0.022293389367874363,generated_code/baseline/cpp/82.cpp,results/raw_responses/balanced/minimal/cpp/82.txt,results/raw_responses/balanced/minimal/cpp/82.json,generated_code/optimized/balanced/minimal/cpp/82.cpp,prompts/balanced/minimal/cpp/82.txt,1,gpt-5.4,1
82,cpp,balanced,detailed,1,1,45.407110592350364,46.13433121703565,3064217.6,3050291.2,0.9842368881156176,1.0045655968846514,0,0,0,0,0,0,0,0,0,1.862576089911334,1.6487784364555509,0.04101948055301097,0.03573864393306128,60705.919819697614,44328.14930292288,0.019811230057453364,0.01453243195368458,generated_code/baseline/cpp/82.cpp,results/raw_responses/balanced/detailed/cpp/82.txt,results/raw_responses/balanced/detailed/cpp/82.json,generated_code/optimized/balanced/detailed/cpp/82.cpp,prompts/balanced/detailed/cpp/82.txt,1,gpt-5.4,1
83,cpp,runtime,minimal,1,1,45.843415427953005,46.25230790115893,1223884.8,1241497.6,0.9911595228052247,0.9858132629495215,0,0,0,0,0,0,0,0,0,1.835533694594562,1.6763102501516034,0.04003920034010699,0.036242737416127956,67685.2897538798,56408.263766540054,0.055303644390288856,0.04543566074275138,generated_code/baseline/cpp/83.cpp,results/raw_responses/runtime/minimal/cpp/83.txt,results/raw_responses/runtime/minimal/cpp/83.json,generated_code/optimized/runtime/minimal/cpp/83.cpp,prompts/runtime/minimal/cpp/83.txt,1,gpt-5.4,1
83,cpp,runtime,detailed,1,1,45.843415427953005,45.85378114134073,1223884.8,1228800.0,0.999773939833756,0.996,0,0,0,0,0,0,0,0,0,1.835533694594562,1.892842028971024,0.04003920034010699,0.041279955149968656,67685.2897538798,43733.31252032025,0.055303644390288856,0.035590260840104374,generated_code/baseline/cpp/83.cpp,results/raw_responses/runtime/detailed/cpp/83.txt,results/raw_responses/runtime/detailed/cpp/83.json,generated_code/optimized/runtime/detailed/cpp/83.cpp,prompts/runtime/detailed/cpp/83.txt,1,gpt-5.4,1
83,cpp,memory,minimal,1,1,45.843415427953005,46.42525124363601,1223884.8,1232486.4,0.9874672554246485,0.9930209371884348,0,0,0,0,0,0,0,0,0,1.835533694594562,1.710552043106667,0.04003920034010699,0.03684529425871766,67685.2897538798,62670.13854779643,0.055303644390288856,0.05084854368193956,generated_code/baseline/cpp/83.cpp,results/raw_responses/memory/minimal/cpp/83.txt,results/raw_responses/memory/minimal/cpp/83.json,generated_code/optimized/memory/minimal/cpp/83.cpp,prompts/memory/minimal/cpp/83.txt,1,gpt-5.4,1
83,cpp,memory,detailed,1,0,45.843415427953005,,1223884.8,,,,0,1,0,0,0,0,1,0,0,1.835533694594562,,0.04003920034010699,,67685.2897538798,,0.055303644390288856,,generated_code/baseline/cpp/83.cpp,results/raw_responses/memory/detailed/cpp/83.txt,results/raw_responses/memory/detailed/cpp/83.json,generated_code/optimized/memory/detailed/cpp/83.cpp,prompts/memory/detailed/cpp/83.txt,1,gpt-5.4,1
83,cpp,balanced,minimal,1,1,45.843415427953005,46.17659142240882,1223884.8,1238220.8,0.9927847425677649,0.988422097254383,0,0,0,0,0,0,0,0,0,1.835533694594562,1.906413384620952,0.04003920034010699,0.0412852773644916,67685.2897538798,43134.59463586044,0.055303644390288856,0.03483594738180819,generated_code/baseline/cpp/83.cpp,results/raw_responses/balanced/minimal/cpp/83.txt,results/raw_responses/balanced/minimal/cpp/83.json,generated_code/optimized/balanced/minimal/cpp/83.cpp,prompts/balanced/minimal/cpp/83.txt,1,gpt-5.4,1
83,cpp,balanced,detailed,1,1,45.843415427953005,46.213652566075325,1223884.8,1223884.8,0.9919885765879907,1.0,0,0,0,0,0,0,0,0,0,1.835533694594562,1.8468107548459485,0.04003920034010699,0.03996244945593549,67685.2897538798,44902.65622630556,0.055303644390288856,0.036688629702979855,generated_code/baseline/cpp/83.cpp,results/raw_responses/balanced/detailed/cpp/83.txt,results/raw_responses/balanced/detailed/cpp/83.json,generated_code/optimized/balanced/detailed/cpp/83.cpp,prompts/balanced/detailed/cpp/83.txt,1,gpt-5.4,1
84,cpp,runtime,minimal,1,1,45.79358980990946,45.74788403697312,3001548.8,2988851.2,1.0009990794962103,1.0042483212279019,0,0,0,0,0,0,0,0,0,1.5867851513520606,2.005280039944329,0.03465081374792525,0.04383328501759067,50454.56280390638,72890.13294114491,0.01680950941190974,0.0243873408422423,generated_code/baseline/cpp/84.cpp,results/raw_responses/runtime/minimal/cpp/84.txt,results/raw_responses/runtime/minimal/cpp/84.json,generated_code/optimized/runtime/minimal/cpp/84.cpp,prompts/runtime/minimal/cpp/84.txt,1,gpt-5.4,1
84,cpp,runtime,detailed,1,1,45.79358980990946,45.05037912167609,3001548.8,2908160.0,1.0164973237234263,1.032112676056338,0,0,0,0,0,0,0,0,0,1.5867851513520606,5.877145459513088,0.03465081374792525,0.1304571809182686,50454.56280390638,65678.06823522682,0.01680950941190974,0.02258406285597313,generated_code/baseline/cpp/84.cpp,results/raw_responses/runtime/detailed/cpp/84.txt,results/raw_responses/runtime/detailed/cpp/84.json,generated_code/optimized/runtime/detailed/cpp/84.cpp,prompts/runtime/detailed/cpp/84.txt,1,gpt-5.4,1
84,cpp,memory,minimal,1,1,45.79358980990946,47.04002924263477,3001548.8,3012198.4,0.9735025795520638,0.9964645091106881,0,0,0,0,0,0,0,0,0,1.5867851513520606,1.802137743827271,0.03465081374792525,0.03831072754083031,50454.56280390638,59394.35397633909,0.01680950941190974,0.019717942210028094,generated_code/baseline/cpp/84.cpp,results/raw_responses/memory/minimal/cpp/84.txt,results/raw_responses/memory/minimal/cpp/84.json,generated_code/optimized/memory/minimal/cpp/84.cpp,prompts/memory/minimal/cpp/84.txt,1,gpt-5.4,1
84,cpp,memory,detailed,1,1,45.79358980990946,46.0069898981601,3001548.8,2958540.8,0.9953615724757692,1.0145368960265817,0,0,0,0,0,0,0,0,0,1.5867851513520606,2.016241342473548,0.03465081374792525,0.043824674184002224,50454.56280390638,47847.09322368032,0.01680950941190974,0.016172531142271327,generated_code/baseline/cpp/84.cpp,results/raw_responses/memory/detailed/cpp/84.txt,results/raw_responses/memory/detailed/cpp/84.json,generated_code/optimized/memory/detailed/cpp/84.cpp,prompts/memory/detailed/cpp/84.txt,1,gpt-5.4,1
84,cpp,balanced,minimal,1,1,45.79358980990946,46.22514732182026,3001548.8,3008102.4,0.9906640100267007,0.9978213507625272,0,0,0,0,0,0,0,0,0,1.5867851513520606,1.7972486619449675,0.03465081374792525,0.038880323072471606,50454.56280390638,37401.16291477817,0.01680950941190974,0.01243347397840518,generated_code/baseline/cpp/84.cpp,results/raw_responses/balanced/minimal/cpp/84.txt,results/raw_responses/balanced/minimal/cpp/84.json,generated_code/optimized/balanced/minimal/cpp/84.cpp,prompts/balanced/minimal/cpp/84.txt,1,gpt-5.4,1
84,cpp,balanced,detailed,1,1,45.79358980990946,47.72572871297598,3001548.8,2956083.2,0.9595157799541111,1.015380351946792,0,0,0,0,0,0,0,0,0,1.5867851513520606,1.4607608442246347,0.03465081374792525,0.030607407861903923,50454.56280390638,72531.20498838184,0.01680950941190974,0.024536252899912233,generated_code/baseline/cpp/84.cpp,results/raw_responses/balanced/detailed/cpp/84.txt,results/raw_responses/balanced/detailed/cpp/84.json,generated_code/optimized/balanced/detailed/cpp/84.cpp,prompts/balanced/detailed/cpp/84.txt,1,gpt-5.4,1
85,cpp,runtime,minimal,1,1,46.1164100561291,45.918707735836506,2868838.4,2906112.0,1.004305485281292,0.9871740662438336,0,0,0,0,0,0,0,0,0,1.773634772317162,1.3582275811735403,0.0384599488589515,0.029578959168172186,89347.48009777456,65770.24802548134,0.031144131400979075,0.02263169761711914,generated_code/baseline/cpp/85.cpp,results/raw_responses/runtime/minimal/cpp/85.txt,results/raw_responses/runtime/minimal/cpp/85.json,generated_code/optimized/runtime/minimal/cpp/85.cpp,prompts/runtime/minimal/cpp/85.txt,1,gpt-5.4,1
85,cpp,runtime,detailed,1,1,46.1164100561291,46.90727391280234,2868838.4,2865152.0,0.983139846111215,1.0012866333095067,0,0,0,0,0,0,0,0,0,1.773634772317162,1.8358254521847446,0.0384599488589515,0.03913732986481858,89347.48009777456,63167.881121130966,0.031144131400979075,0.02204695636431539,generated_code/baseline/cpp/85.cpp,results/raw_responses/runtime/detailed/cpp/85.txt,results/raw_responses/runtime/detailed/cpp/85.json,generated_code/optimized/runtime/detailed/cpp/85.cpp,prompts/runtime/detailed/cpp/85.txt,1,gpt-5.4,1
85,cpp,memory,minimal,1,1,46.1164100561291,47.01476623304188,2868838.4,2845491.2,0.9808920420350528,1.0082049805671511,0,0,0,0,0,0,0,0,0,1.773634772317162,1.9958226241047252,0.0384599488589515,0.04245097410911011,89347.48009777456,33502.17530847811,0.031144131400979075,0.011773775757408109,generated_code/baseline/cpp/85.cpp,results/raw_responses/memory/minimal/cpp/85.txt,results/raw_responses/memory/minimal/cpp/85.json,generated_code/optimized/memory/minimal/cpp/85.cpp,prompts/memory/minimal/cpp/85.txt,1,gpt-5.4,1
85,cpp,memory,detailed,1,1,46.1164100561291,47.88364851847291,2868838.4,2899968.0,0.9630930700349195,0.9892655367231639,0,0,0,0,0,0,0,0,0,1.773634772317162,1.87081442836322,0.0384599488589515,0.039070005863097154,89347.48009777456,63042.33543333312,0.031144131400979075,0.021738976234680216,generated_code/baseline/cpp/85.cpp,results/raw_responses/memory/detailed/cpp/85.txt,results/raw_responses/memory/detailed/cpp/85.json,generated_code/optimized/memory/detailed/cpp/85.cpp,prompts/memory/detailed/cpp/85.txt,1,gpt-5.4,1
85,cpp,balanced,minimal,1,1,46.1164100561291,47.35345062799752,2868838.4,2895462.4,0.9738764428893166,0.9908049229028151,0,0,0,0,0,0,0,0,0,1.773634772317162,1.7942874135386766,0.0384599488589515,0.03789137623009488,89347.48009777456,54867.037380683614,0.031144131400979075,0.018949317863938973,generated_code/baseline/cpp/85.cpp,results/raw_responses/balanced/minimal/cpp/85.txt,results/raw_responses/balanced/minimal/cpp/85.json,generated_code/optimized/balanced/minimal/cpp/85.cpp,prompts/balanced/minimal/cpp/85.txt,1,gpt-5.4,1
85,cpp,balanced,detailed,1,1,46.1164100561291,47.67109667882323,2868838.4,2904883.2,0.9673872276702884,0.9875916525662718,0,0,0,0,0,0,0,0,0,1.773634772317162,1.7884723150227642,0.0384599488589515,0.03751691149612782,89347.48009777456,82346.69319515981,0.031144131400979075,0.028347677867103162,generated_code/baseline/cpp/85.cpp,results/raw_responses/balanced/detailed/cpp/85.txt,results/raw_responses/balanced/detailed/cpp/85.json,generated_code/optimized/balanced/detailed/cpp/85.cpp,prompts/balanced/detailed/cpp/85.txt,1,gpt-5.4,1
86,cpp,runtime,minimal,1,1,46.11210394650698,47.42705482058227,4804198.4,4815667.2,0.9722742455956882,0.9976184400782513,0,0,0,0,0,0,0,0,0,1.6718022316754722,1.845671048280859,0.036255171388728455,0.038915995422087214,22637.374892960634,36739.89975429377,0.004711998341484114,0.0076292439299571555,generated_code/baseline/cpp/86.cpp,results/raw_responses/runtime/minimal/cpp/86.txt,results/raw_responses/runtime/minimal/cpp/86.json,generated_code/optimized/runtime/minimal/cpp/86.cpp,prompts/runtime/minimal/cpp/86.txt,1,gpt-5.4,1
86,cpp,runtime,detailed,1,1,46.11210394650698,46.97940098121762,4804198.4,4830822.4,0.9815387804740765,0.994488723079532,0,0,0,0,0,0,0,0,0,1.6718022316754722,1.408043299192978,0.036255171388728455,0.029971503888606716,22637.374892960634,30785.16347997666,0.004711998341484114,0.006372654784406203,generated_code/baseline/cpp/86.cpp,results/raw_responses/runtime/detailed/cpp/86.txt,results/raw_responses/runtime/detailed/cpp/86.json,generated_code/optimized/runtime/detailed/cpp/86.cpp,prompts/runtime/detailed/cpp/86.txt,1,gpt-5.4,1
86,cpp,memory,minimal,1,1,46.11210394650698,47.4909657612443,4804198.4,4821401.6,0.9709658080724364,0.9964319089287232,0,0,0,0,0,0,0,0,0,1.6718022316754722,1.2767811215599854,0.036255171388728455,0.02688471588425606,22637.374892960634,47510.853560470205,0.004711998341484114,0.009854158085580385,generated_code/baseline/cpp/86.cpp,results/raw_responses/memory/minimal/cpp/86.txt,results/raw_responses/memory/minimal/cpp/86.json,generated_code/optimized/memory/minimal/cpp/86.cpp,prompts/memory/minimal/cpp/86.txt,1,gpt-5.4,1
86,cpp,memory,detailed,1,1,46.11210394650698,46.88910413533449,4804198.4,4805427.2,0.9834289819957983,0.9997442891237641,0,0,0,0,0,0,0,0,0,1.6718022316754722,1.9673823719262535,0.036255171388728455,0.041958199206533396,22637.374892960634,34149.713403059635,0.004711998341484114,0.007106488555910208,generated_code/baseline/cpp/86.cpp,results/raw_responses/memory/detailed/cpp/86.txt,results/raw_responses/memory/detailed/cpp/86.json,generated_code/optimized/memory/detailed/cpp/86.cpp,prompts/memory/detailed/cpp/86.txt,1,gpt-5.4,1
86,cpp,balanced,minimal,1,1,46.11210394650698,48.0585930403322,4804198.4,4813209.6,0.9594975847047442,0.9981278189090291,0,0,0,0,0,0,0,0,0,1.6718022316754722,1.3302270721141198,0.036255171388728455,0.02767927623261367,22637.374892960634,26009.510411044306,0.004711998341484114,0.00540377680852384,generated_code/baseline/cpp/86.cpp,results/raw_responses/balanced/minimal/cpp/86.txt,results/raw_responses/balanced/minimal/cpp/86.json,generated_code/optimized/balanced/minimal/cpp/86.cpp,prompts/balanced/minimal/cpp/86.txt,1,gpt-5.4,1
